879 10 2937 0 0 0 1 0 0 0 0 0 1
884 10 5290 1 0 1 0 0 1 0 0 0 0
889 10 2094 0 0 1 0 0 0 0 0 0 0
893 10 6622 0 0 1 1 0 0 0 1 1 0
895 10 2917 0 1 0 0 1 0 0 1 0 0
900 10 3543 0 0 0 0 1 0 1 1 0 0
904 10 1123 1 0 0 0 0 0 0 0 0 0
906 10 7897 1 1 1 0 1 0 0 1 0 0
911 10 4339 0 0 0 0 0 1 1 0 0 1
915 10 5978 0 0 1 1 1 0 1 1 0 0
922 10 5043 0 0 0 0 0 1 0 1 1 0
931 10 7331 0 1 0 0 1 0 1 0 1 1
936 10 8608 0 1 1 0 1 0 1 0 1 0
951 10 1723 0 0 0 0 0 0 0 0 0 1
962 10 7846 0 1 1 0 1 0 0 1 1 0
981 10 2847 0 1 0 0 0 1 1 0 0 1
984 10 6365 1 1 0 0 0 0 0 1 0 1
993 10 1712 0 0 1 0 0 0 0 0 0 1
1005 10 2155 0 1 0 0 0 0 0 0 0 0
1012 10 3018 0 0 0 0 0 0 1 0 0 1
1013 10 4534 0 0 0 0 0 0 0 1 1 1
1015 10 2116 0 1 0 0 0 0 0 0 0 0
1027 10 3975 0 1 0 0 1 0 1 0 1 0
1028 10 1402 0 0 0 0 1 0 0 0 0 0
1042 10 1484 0 0 0 1 0 0 0 0 0 0
1043 10 13473 0 0 0 0 1 0 0 0 0 0
1046 10 2766 0 1 0 0 0 0 0 0 0 1
1054 10 909 0 0 0 0 0 0 1 0 0 0
1055 10 2242 1 1 0 0 0 0 0 0 0 0
1063 10 923 0 0 0 0 1 0 0 0 0 0
1064 10 2549 1 0 0 1 0 0 0 0 0 0
1068 10 5906 0 1 0 1 0 0 1 0 1 0
1082 10 9129 1 0 0 0 1 0 0 1 1 1
1083 10 5003 0 0 0 1 1 1 0 1 1 0
1086 10 1505 0 0 0 0 0 0 0 0 1 0
1097 10 3538 0 0 1 0 0 1 1 0 0 0
1104 10 2723 0 0 0 0 1 1 0 1 0 0
1105 10 4631 1 0 1 1 0 0 0 1 0 0
1115 10 4398 1 1 0 1 0 0 0 0 0 1
1116 10 4392 1 0 0 0 1 1 0 1 0 0
1117 10 12131 1 0 1 1 1 1 0 1 1 1
1123 10 1121 0 0 0 0 1 0 0 1 0 0
1139 10 870 1 0 0 0 0 0 0 0 0 0
1168 10 2034 0 0 0 0 0 1 0 0 0 0
1171 10 5043 0 0 1 0 0 0 0 0 1 1
1183 10 4801 1 1 0 0 0 0 0 1 1 1
1197 10 5685 1 0 0 0 0 1 1 0 1 0
1202 10 5173 0 1 1 0 1 0 0 0 0 0
1206 10 1000 0 0 0 0 0 0 0 0 1 0
1222 10 13623 0 0 1 1 0 1 1 1 1 1
1230 10 3680 0 1 0 0 1 0 0 1 0 1
1231 10 6706 0 0 1 1 0 0 0 1 1 0
1236 10 4422 0 1 0 0 1 0 0 0 0 0
1241 10 5000 0 0 0 1 1 0 1 0 1 0
1254 10 3575 1 0 0 0 0 0 0 1 0 1
1270 10 1498 1 0 0 0 0 0 0 0 0 0
1272 10 3197 1 0 0 0 1 1 0 0 0 0
1273 10 2197 0 1 0 0 0 0 1 0 0 0
1275 10 616 0 0 0 0 0 0 0 0 0 1
1280 10 5279 0 1 0 0 1 1 0 0 1 1
1286 10 1075 0 0 1 0 0 0 0 0 0 0
1320 10 4764 1 0 0 1 1 0 0 0 0 0
1326 10 6657 0 1 0 0 1 0 0 1 0 0
1330 10 3015 0 1 0 1 0 1 0 0 1 0
1347 10 2838 0 0 0 0 1 0 0 0 0 1
1348 10 4992 0 0 0 0 0 1 1 1 0 1
1361 10 5779 1 0 0 1 1 1 1 0 0 0
1363 10 5058 0 1 0 0 0 0 0 1 1 0
1368 10 4357 1 0 0 0 0 1 0 0 0 1
1378 10 7029 0 1 1 1 0 1 1 0 1 1
1381 10 3636 0 0 0 1 0 1 1 0 0 0
1396 10 4277 1 1 0 0 0 0 0 0 0 0
1401 10 1661 1 0 0 1 0 0 0 0 0 0
1406 10 10065 1 0 0 1 0 0 1 0 1 1
1410 10 1211 0 1 0 0 0 0 0 0 0 0
1423 10 1617 0 0 0 0 0 0 0 0 1 0
1424 10 2782 0 0 0 1 0 0 0 0 1 0
1426 10 2819 0 0 0 0 0 0 0 1 1 0
1444 10 1149 0 0 0 0 1 0 0 0 0 0
1448 10 4438 0 1 0 0 0 1 0 0 0 1
1467 10 4176 0 0 1 0 0 0 1 0 0 0
1473 10 1423 0 0 0 1 0 0 0 0 0 0
1475 10 3922 0 1 0 0 0 0 1 0 0 1
1484 10 3074 1 1 0 0 0 0 0 0 0 0
1487 10 2718 0 1 0 0 0 0 1 0 0 1
1492 10 5653 0 1 0 0 1 1 0 0 0 1
1499 10 243425 1 0 0 0 0 0 0 0 0 0
1501 10 3981 0 1 1 1 0 0 0 0 0 0
1529 10 2185 1 0 0 0 0 0 0 0 0 0
1536 10 5919 1 1 0 0 1 0 1 1 0 0
1541 10 7283 1 0 1 1 1 1 1 0 1 0
1543 10 2071 0 0 0 0 0 0 0 0 0 1
1544 10 2343 0 0 0 0 0 0 1 0 0 0
1550 10 4376 0 1 0 0 0 0 1 0 1 0
1556 10 7990 1 1 0 0 0 0 1 1 0 0
1558 10 3026 0 0 1 0 0 0 0 0 1 0
1577 10 1990 0 0 0 0 0 0 0 0 0 1
1578 10 609 0 0 1 0 0 0 1 0 0 0
1580 10 5431 0 1 0 0 0 0 0 1 1 1
1597 10 2432 0 0 1 0 1 0 0 0 1 0
1613 10 4741 1 0 0 1 1 0 1 0 0 0
1630 10 1159 0 0 0 0 0 0 1 0 0 0
1636 10 4497 0 0 1 0 1 0 0 0 0 1
1637 10 2197 0 0 0 0 0 0 1 0 0 0
1639 10 3638 0 0 1 0 0 0 1 0 0 0
1642 10 7452 0 1 0 1 1 0 0 1 0 0
1643 10 5503 0 0 0 1 0 1 1 1 0 0
1657 10 5208 0 1 0 1 0 0 1 0 0 1
1665 10 9751 0 0 1 0 0 1 1 1 1 1
1666 10 1881 0 0 0 0 0 0 1 0 0 0
1672 10 2299 0 0 0 1 1 0 0 0 0 0
1673 10 2081 0 0 1 0 0 0 0 0 0 1
1674 10 4147 0 1 1 0 1 1 1 0 0 0
1679 10 7221 1 0 0 1 1 0 0 0 1 0
1681 10 1743 0 0 0 0 0 0 0 1 0 0
1682 10 6483 0 0 1 1 0 0 1 1 0 0
1687 10 6076 1 0 0 1 0 0 1 1 1 0
1690 10 2421 0 0 0 0 0 1 0 0 0 0
1693 10 8404 1 1 1 0 0 1 0 0 0 1
1696 10 1924 0 0 0 0 0 0 0 0 1 0
1698 10 1153 0 0 1 0 0 0 0 0 0 0
1699 10 3976 0 1 0 0 0 0 1 0 0 0
1710 10 1543 1 0 0 0 0 0 0 0 1 0
1716 10 4796 0 0 1 0 0 0 1 1 0 1
1724 10 3648 0 0 0 0 0 0 0 1 1 0
1731 10 2135 0 0 0 0 0 0 0 1 0 0
1732 10 5105 1 1 1 1 0 0 0 0 0 0
1737 10 2033 0 0 0 0 0 0 0 0 1 0
1738 10 8003 1 1 0 0 0 1 1 0 1 1
1749 10 7657 0 1 1 0 0 1 0 1 0 1
1754 10 4810 1 1 0 0 0 0 0 1 1 0
1756 10 3781 0 1 0 0 0 0 0 0 0 1
1758 10 4282 0 0 1 0 1 0 0 0 0 1
1785 10 4000 0 1 0 0 0 1 0 0 0 0
1787 10 859 0 0 0 0 0 0 0 0 0 1
1788 10 3147 0 0 0 1 0 0 0 0 1 1
1791 10 5045 0 1 0 0 1 0 0 1 0 1
1794 10 6304 1 1 0 0 0 0 1 1 0 1
1805 10 3737 0 0 0 0 0 1 0 0 0 1
1826 10 6310 1 1 1 1 1 1 0 0 0 0
1830 10 858 0 0 0 0 1 0 0 0 0 0
1834 10 6500 1 0 0 1 1 0 0 0 1 0
1837 10 707 0 0 0 0 0 0 0 0 0 1
1843 10 3607 1 1 0 0 1 0 0 0 0 0
1848 10 8451 0 0 1 1 1 1 0 1 1 1
1861 10 4581 1 0 0 0 0 0 1 0 0 1
1864 10 917 0 0 0 0 0 0 0 1 0 0
1870 10 3320 0 1 0 0 0 1 0 0 0 0
1872 10 1403 1 0 0 0 0 0 0 0 0 0
1874 10 5555 1 0 1 0 0 0 0 1 1 0
1875 10 2352 1 0 0 0 0 0 0 1 0 0
1887 10 3698 0 0 0 1 0 1 0 0 0 0
1894 10 8173 1 0 1 1 1 1 0 1 0 0
1900 10 6216 0 1 0 1 0 0 0 1 1 0
1915 10 2463 0 0 0 0 0 0 0 1 0 0
1919 10 3814 0 0 0 0 0 0 0 1 0 1
1922 10 2237 0 0 1 0 0 0 1 0 0 0
1935 10 2455 0 0 1 0 0 0 0 0 0 0
1940 10 2282 0 0 0 0 1 0 0 0 0 0
1944 10 1828 1 0 0 0 0 1 0 0 0 0
1945 10 4774 0 0 1 0 0 0 0 0 0 0
1949 10 1901 0 1 0 0 0 0 0 1 0 0
1951 10 7718 1 0 1 1 1 1 0 1 0 0
1953 10 3991 0 1 0 0 0 0 1 0 0 0
1967 10 2094 0 0 0 0 1 1 0 0 0 0
1975 10 1374 1 0 0 0 0 0 0 0 0 0
1986 10 3788 1 1 1 0 0 0 0 0 0 0
1991 10 2978 0 1 0 0 0 0 0 0 1 0
