1 15 10050 1 1 1 0 0 1 1 0 1 1 1 1 1 1 1
2 15 13533 1 1 1 1 0 0 0 1 1 1 1 1 1 0 1
3 15 12533 1 1 0 1 1 1 1 1 1 1 0 0 1 1 0
4 15 13444 0 1 1 1 1 1 0 0 1 1 1 1 1 0 1
5 15 13049 1 1 0 1 1 0 1 1 1 0 1 1 1 0 1
6 15 15668 1 1 1 1 1 0 1 0 0 1 1 1 1 0 1
7 15 12918 0 1 0 1 1 1 1 0 1 1 1 1 1 1 0
8 15 14257 1 1 1 0 1 1 0 1 1 1 0 1 1 1 0
9 15 12303 1 0 1 1 1 1 0 1 1 1 1 0 1 0 1
10 15 13654 1 1 1 0 0 1 0 1 1 0 1 1 1 1 1
11 15 15192 1 1 0 0 1 1 0 1 1 1 1 0 1 1 1
12 15 15428 0 1 1 1 1 1 1 1 1 1 0 0 1 1 0
13 15 12328 1 0 1 1 1 1 1 1 1 1 1 1 0 0 0
14 15 13940 0 1 1 1 1 1 0 1 1 1 1 1 0 1 0
15 15 12744 0 0 1 1 1 1 1 1 1 1 1 0 1 1 0
16 15 14875 0 1 1 1 1 1 1 0 1 1 1 1 1 0 0
17 15 14920 1 1 1 1 1 0 0 1 1 1 1 1 0 0 1
18 15 14762 1 1 1 1 1 1 0 1 0 1 1 1 1 1 0
19 15 12843 1 1 1 0 0 1 1 0 1 1 1 1 1 1 0
20 15 13264 1 1 1 1 1 0 1 1 0 0 1 1 1 0 1
21 15 12946 1 0 1 1 1 1 0 1 0 1 1 1 1 1 0
22 15 11912 0 1 1 0 1 1 0 1 1 1 1 0 1 1 1
23 15 13558 1 0 1 1 0 1 1 1 1 0 1 0 1 1 1
24 15 14210 1 0 1 1 0 1 1 1 1 1 1 1 1 0 1
25 15 11634 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1
26 15 12204 1 0 0 0 0 1 1 1 1 1 1 1 1 1 1
27 15 13109 1 1 0 0 1 1 1 1 1 1 0 1 0 1 1
28 15 13100 1 1 0 1 0 1 1 1 1 1 0 1 1 1 0
29 15 11559 1 1 0 1 0 1 1 0 1 1 1 1 1 1 1
30 15 13191 1 1 1 1 1 1 0 1 1 0 1 0 1 1 1
31 15 13147 1 0 1 1 1 1 1 0 1 1 0 1 1 1 1
32 15 13034 1 1 1 0 0 0 1 1 1 1 0 1 1 1 1
33 15 13719 1 1 0 1 1 1 1 0 1 1 1 0 0 1 1
34 15 16226 1 0 1 1 1 1 1 1 0 1 0 0 1 1 1
35 15 12482 1 1 0 1 1 0 1 1 1 0 1 1 1 0 1
36 15 12223 0 1 1 1 1 1 1 0 1 1 1 1 0 1 1
37 15 15547 1 1 1 1 0 1 1 0 1 1 0 1 1 0 1
38 15 14333 1 1 0 0 1 1 1 1 1 0 1 0 1 1 1
39 15 14722 1 1 1 1 1 0 1 1 0 1 1 0 1 0 1
40 15 11905 0 1 1 1 1 0 1 1 1 1 0 1 1 1 1
41 15 12538 1 0 1 0 0 1 1 1 1 1 1 1 0 1 1
42 15 12360 1 1 1 1 1 1 0 1 1 1 0 1 0 0 1
43 15 15260 1 1 1 0 0 0 1 1 0 1 1 1 1 1 1
44 15 14405 1 1 1 1 0 0 1 1 0 1 1 1 0 1 1
45 15 11804 0 1 1 1 1 0 1 0 1 1 1 1 0 1 1
46 15 12914 0 1 1 1 1 1 1 1 1 1 0 1 1 0 1
47 15 12726 0 0 1 1 1 1 1 1 0 1 1 1 1 1 1
48 15 14628 1 1 1 1 1 0 1 0 1 1 0 1 1 1 0
49 15 13332 1 0 1 1 1 1 1 1 0 0 0 1 1 1 1
50 15 13127 1 0 1 1 1 0 1 1 1 1 0 1 0 1 1
51 15 11176 0 1 0 1 0 1 1 1 1 1 1 1 0 1 1
52 15 15316 1 1 0 1 1 1 1 0 1 1 0 1 1 0 1
53 15 11463 1 1 1 1 1 0 1 1 1 0 1 1 1 1 0
54 15 14522 1 1 1 0 1 0 0 1 1 0 1 1 1 1 1
55 15 15823 1 0 1 1 0 0 1 1 1 1 1 0 1 1 1
56 15 10539 1 1 0 1 1 0 1 0 1 1 1 1 1 1 1
57 15 13123 1 1 0 1 1 1 0 1 0 0 1 1 1 1 1
58 15 13929 1 1 0 1 1 1 1 0 1 0 1 1 1 1 1
59 15 14095 1 1 1 0 1 1 1 1 0 1 0 1 1 1 0
60 15 13850 1 0 1 1 1 1 0 1 1 1 1 0 0 1 1
61 15 14854 1 1 1 0 1 0 1 1 1 0 0 1 1 1 1
62 15 12447 1 1 1 1 0 1 1 0 1 1 1 1 0 1 0
63 15 14445 1 1 1 1 1 0 0 1 1 0 1 1 0 1 1
64 15 12744 1 1 1 0 1 1 1 0 1 0 1 1 0 1 1
65 15 13726 0 1 1 1 1 1 1 0 1 1 0 1 1 0 1
66 15 16295 0 1 0 1 0 1 0 1 1 1 1 1 1 1 0
67 15 12846 1 1 1 1 1 1 0 1 1 1 0 0 1 1 1
68 15 11704 1 1 1 1 0 0 1 1 1 1 1 0 0 1 1
69 15 16047 0 1 0 1 1 1 1 1 1 1 1 1 0 0 1
70 15 12426 1 1 1 1 0 1 1 0 1 0 1 1 1 1 0
71 15 12309 0 1 1 1 1 1 0 1 1 1 1 1 1 1 0
72 15 13606 1 1 1 1 1 0 1 1 1 1 0 1 0 1 0
73 15 15550 1 1 1 1 1 1 0 1 1 0 0 0 1 1 1
74 15 12584 0 1 1 1 1 1 1 1 0 1 1 1 1 0 1
75 15 11678 1 1 0 0 1 1 1 1 1 1 1 1 1 1 0
76 15 14926 0 1 0 1 1 1 1 1 1 1 1 1 0 1 0
77 15 13532 1 0 1 0 1 1 1 1 1 1 1 0 1 1 0
78 15 14273 1 0 1 0 0 1 1 1 1 1 1 1 1 0 1
79 15 13379 1 1 1 1 1 1 0 1 1 1 0 0 1 1 0
80 15 13898 1 1 1 1 0 1 0 1 0 1 0 1 1 1 1
81 15 13388 1 1 1 1 1 1 0 1 1 1 1 1 0 0 0
82 15 13445 1 1 1 1 0 1 1 0 1 1 1 0 0 1 1
83 15 13154 0 1 1 1 1 0 1 1 1 1 1 1 0 1 1
84 15 12220 1 1 1 1 0 1 1 0 1 1 1 1 1 0 1
85 15 13216 1 1 1 1 0 0 0 1 0 1 1 1 1 1 1
86 15 13015 0 1 0 1 1 1 1 1 1 1 1 1 0 0 1
87 15 14201 1 1 1 1 1 0 1 0 0 1 1 1 1 1 0
88 15 12858 1 1 1 1 1 0 1 1 1 1 0 0 1 0 1
89 15 13063 1 0 1 1 1 1 1 0 0 0 1 1 1 1 1
90 15 11883 1 0 1 1 1 1 1 0 1 1 1 0 1 1 1
91 15 13195 1 1 1 1 1 0 1 1 1 0 1 1 1 0 0
92 15 13364 0 1 0 0 1 1 1 1 1 1 1 1 1 1 1
93 15 12431 1 1 0 1 1 1 1 1 1 1 0 0 1 0 1
94 15 11813 1 1 0 1 1 1 1 1 0 0 1 1 0 1 1
95 15 15563 1 1 0 1 1 1 1 0 1 1 1 0 1 0 1
96 15 12915 0 0 1 1 1 1 1 1 1 1 1 1 1 0 1
97 15 14357 0 1 1 1 0 0 1 1 1 0 1 1 1 1 1
98 15 14032 1 1 1 0 1 0 1 1 1 1 0 1 1 1 1
99 15 13340 1 0 1 0 0 1 1 1 1 1 1 1 0 1 1
100 15 10793 1 1 1 1 1 1 1 1 1 0 1 1 0 0 1
101 15 14400 1 1 0 1 1 0 1 1 0 1 1 1 0 1 1
102 15 13094 1 1 1 1 1 1 1 1 0 1 1 0 0 1 1
103 15 10174 1 1 1 0 1 0 0 1 1 1 1 1 1 1 1
104 15 14654 1 1 1 1 1 1 0 1 0 1 1 0 1 1 0
105 15 13304 1 1 1 1 1 1 1 1 0 1 0 0 0 1 1
106 15 13288 0 1 1 0 1 0 1 1 1 1 1 1 1 1 0
107 15 13882 1 1 1 0 0 1 1 1 1 0 1 1 0 1 1
108 15 14062 1 1 1 1 1 0 1 1 0 1 1 1 0 1 0
109 15 13014 0 1 1 1 0 1 1 1 1 1 1 0 1 0 1
110 15 13067 1 1 1 1 1 1 0 0 1 0 0 1 1 1 1
111 15 14960 1 1 1 0 1 0 1 0 1 1 1 1 0 1 1
112 15 12657 1 0 1 0 1 0 1 0 1 1 1 1 1 1 1
113 15 14191 0 1 1 1 1 1 1 1 1 0 1 1 1 0 0
114 15 13014 1 1 1 1 0 1 1 0 1 1 1 1 1 0 1
115 15 13693 1 1 1 0 1 0 0 1 1 1 1 1 1 0 1
116 15 11594 1 1 1 0 1 1 1 0 1 1 1 1 0 1 0
117 15 12508 1 1 1 1 1 0 1 1 1 0 0 1 1 0 1
118 15 12319 1 1 1 1 0 1 1 1 0 1 1 0 0 1 1
119 15 12464 1 1 0 1 1 1 0 1 1 0 0 1 1 1 1
120 15 14837 0 1 1 1 1 1 1 1 1 1 0 0 1 1 0
121 15 12964 1 0 1 1 1 0 0 1 1 1 1 1 1 1 1
122 15 13202 1 1 1 1 0 1 1 1 1 1 1 1 0 1 0
123 15 12945 1 1 1 1 1 1 0 1 1 1 0 1 0 1 1
124 15 12878 1 1 1 1 1 0 1 1 1 0 1 1 1 1 0
125 15 10846 0 1 0 1 1 0 1 1 1 1 1 1 1 1 1
126 15 13386 1 0 1 1 1 1 0 1 1 1 1 0 1 0 1
127 15 12475 1 1 1 0 1 0 1 1 1 1 1 1 0 1 0
128 15 10920 0 1 1 1 1 1 1 0 1 1 1 1 0 1 1
129 15 15975 0 1 1 1 0 1 1 1 0 1 1 1 1 1 0
130 15 13629 1 1 1 1 1 1 1 0 0 1 1 0 1 1 0
131 15 13604 1 0 0 1 1 1 1 0 1 1 1 0 1 1 1
132 15 14667 0 1 0 1 1 1 1 1 1 1 0 1 1 0 0
133 15 12647 0 0 1 1 1 1 1 0 1 0 1 1 1 1 1
134 15 13696 1 1 1 1 1 1 1 1 0 0 1 1 0 0 1
135 15 14676 1 1 1 0 1 0 1 0 0 1 1 1 1 1 1
136 15 14434 1 0 1 1 1 0 1 1 1 1 1 1 0 1 0
137 15 12563 0 1 0 1 1 1 1 1 1 0 1 1 1 1 0
138 15 14900 0 1 0 1 1 1 1 0 1 1 1 0 1 1 1
139 15 12622 1 1 0 1 0 1 1 1 1 1 0 1 1 1 0
140 15 12410 1 1 0 1 1 1 1 1 1 0 1 1 0 1 1
141 15 14037 1 1 0 0 1 1 1 1 0 1 1 1 1 0 1
142 15 11802 1 1 1 0 1 1 1 1 0 1 0 0 1 1 1
143 15 11022 1 1 0 1 1 1 1 0 1 1 1 1 0 1 1
144 15 11629 1 0 0 1 1 1 1 1 1 1 1 1 1 0 1
145 15 11486 1 1 0 1 0 1 1 1 0 1 1 1 1 1 1
146 15 12008 1 0 1 0 1 1 1 1 0 1 1 1 1 0 1
147 15 14120 1 1 1 1 0 0 0 1 1 1 1 1 0 1 1
148 15 12930 1 1 1 0 1 0 0 1 1 1 1 1 1 1 0
149 15 15842 1 1 1 1 1 1 1 1 1 0 1 0 1 0 0
150 15 11136 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0
151 15 13938 0 1 1 0 1 1 1 0 1 1 1 1 0 1 1
152 15 12851 1 0 0 1 0 1 1 1 1 1 1 1 1 1 1
153 15 15000 1 0 1 1 1 1 0 0 1 1 1 1 1 1 0
154 15 12816 0 1 1 0 1 1 1 1 1 1 0 0 1 1 1
155 15 12804 1 0 0 1 1 1 1 1 1 1 0 0 1 1 1
156 15 12618 0 1 1 1 0 1 1 1 1 1 0 1 0 1 1
157 15 14918 1 0 1 1 0 1 1 1 1 0 1 0 1 1 1
158 15 14318 1 0 0 1 1 1 0 1 1 1 1 0 1 1 1
159 15 11174 1 1 1 1 0 1 1 1 1 1 0 1 1 0 1
160 15 13352 1 1 1 0 0 1 1 1 1 0 1 1 1 1 1
161 15 14868 1 1 1 1 1 1 1 0 1 1 0 1 0 0 1
162 15 10432 0 1 1 0 1 1 1 1 1 1 0 1 0 1 1
163 15 13241 1 1 1 1 0 1 1 1 0 1 1 0 1 1 0
164 15 13391 1 1 1 1 0 0 0 1 1 0 1 1 1 1 1
