25 25 25924 1 1 0 0 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 0 0
26 25 11591 0 0 1 1 1 0 0 0 0 0 1 0 1 0 0 0 0 1 0 0 1 0 0 0 1
27 25 20546 1 0 1 0 1 1 0 1 1 1 1 0 0 0 1 1 0 1 0 0 0 1 0 1 0
28 25 6451 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0
29 25 9625 1 0 1 0 0 1 1 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
30 25 20939 1 1 0 0 1 1 0 1 1 0 1 1 1 1 1 0 0 0 0 0 1 0 1 1 0
31 25 35069 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1
32 25 23378 0 0 1 0 1 1 0 1 0 1 1 0 0 1 1 1 0 1 1 0 1 1 0 1 1
33 25 23041 0 1 1 0 1 0 1 1 1 1 1 1 0 1 0 0 0 0 1 1 0 1 0 1 1
34 25 23832 0 0 0 0 1 1 1 1 1 0 1 0 1 0 1 0 1 1 0 1 1 1 1 0 1
35 25 31220 1 0 1 1 0 0 1 1 1 1 0 1 0 0 1 1 1 1 1 1 1 1 1 1 1
36 25 5812 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 1 0 0 0 0 0 0 0
37 25 27549 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1
38 25 19114 1 1 0 0 1 0 0 1 1 0 1 0 0 1 0 1 0 0 1 1 0 1 0 1 0
39 25 22313 0 0 0 0 1 0 0 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 0 0 1
40 25 25231 0 1 1 1 0 1 1 0 1 1 1 0 1 1 0 1 1 1 1 1 1 1 0 1 1
41 25 10473 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 1 1 1
42 25 29910 1 1 1 1 1 1 1 1 0 1 1 1 0 1 0 0 1 0 1 1 1 1 1 0 1
43 25 32675 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
44 25 23710 1 1 0 0 1 0 1 1 1 1 0 0 1 0 0 1 1 1 1 1 0 1 0 0 1
45 25 909 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
46 25 28480 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
47 25 26880 1 0 1 1 1 1 0 1 1 0 1 1 1 0 1 1 1 1 1 0 1 1 0 1 1
48 25 18867 1 1 1 0 0 0 1 1 0 1 0 0 1 1 0 0 0 1 0 0 1 0 1 0 1
49 25 28227 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1
50 25 17160 0 1 1 0 0 1 0 0 1 0 0 1 0 1 0 1 1 1 1 1 1 0 0 1 0
51 25 27312 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0
52 25 24724 1 0 1 0 1 1 1 0 0 1 1 1 1 0 0 1 0 1 1 1 0 1 1 1 0
53 25 27022 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0
54 25 17096 0 1 1 0 0 0 0 1 1 1 0 0 0 1 0 1 0 0 0 1 0 1 0 1 0
55 25 22241 1 1 0 1 0 1 0 0 1 1 0 1 1 0 0 1 1 1 1 1 0 1 0 0 1
56 25 9858 0 0 0 1 0 1 1 0 0 0 0 0 0 0 1 1 0 0 0 1 1 0 0 0 0
57 25 29216 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1
58 25 11155 1 1 1 1 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1
59 25 23315 1 1 1 0 1 1 1 0 1 1 0 1 0 0 1 1 0 0 1 0 1 1 0 1 0
60 25 17706 0 1 0 0 1 0 1 1 1 1 0 1 0 0 1 0 0 0 1 0 1 0 0 1 0
61 25 30188 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
62 25 41264 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
63 25 19122 1 1 1 1 1 0 0 1 0 1 1 0 1 0 1 1 0 0 1 1 1 1 1 0 1
64 25 13229 0 0 0 1 0 0 1 0 1 0 1 0 1 1 1 0 0 0 0 0 0 0 1 0 0
65 25 29575 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1
66 25 33335 0 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1
67 25 23080 1 0 0 1 1 1 1 1 1 0 0 1 1 1 0 1 1 1 1 1 1 1 1 1 0
68 25 30952 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1
69 25 30142 0 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 0 1 0 1 1 1 0 1 1
70 25 31058 0 0 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1
71 25 17722 0 0 0 0 1 0 0 1 0 0 0 1 0 1 0 1 1 0 1 1 1 0 0 1 0
72 25 11323 1 1 1 0 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 0 1 1 0
73 25 24590 0 0 1 1 1 1 1 1 1 0 1 1 0 0 0 0 0 1 1 1 1 0 0 1 0
74 25 34697 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1
75 25 33200 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 0
76 25 24592 0 1 0 1 1 1 1 1 1 0 0 0 1 1 1 1 1 0 1 0 1 1 0 1 1
77 25 19761 0 0 1 1 1 0 1 0 0 0 0 1 1 1 1 0 0 1 1 1 1 1 0 1 0
78 25 28887 1 1 1 1 1 1 1 0 0 1 0 0 1 0 1 1 0 1 0 0 1 1 1 1 1
79 25 5397 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
80 25 17608 0 0 0 0 0 0 0 0 1 1 1 0 1 0 1 0 1 1 1 1 1 1 0 1 0
81 25 14490 0 0 1 1 0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 1 0 1 1 0
82 25 20010 0 0 1 1 0 0 1 1 1 0 0 1 0 0 0 1 0 0 1 1 1 1 0 1 1
83 25 20707 0 1 0 1 0 1 1 1 0 0 0 1 1 0 1 1 1 0 1 0 0 1 1 1 0
84 25 8725 1 0 1 0 1 0 1 0 0 0 1 0 0 1 1 0 0 0 0 0 0 0 0 1 0
85 25 24702 1 1 0 0 1 0 1 0 1 0 1 0 1 1 0 0 1 1 1 1 1 1 0 0 1
86 25 24733 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
87 25 25881 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 1 1 1 1
88 25 28827 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 0 1 1 1 1 1
89 25 19136 1 1 1 0 0 1 1 0 0 0 1 0 0 0 0 1 0 1 0 1 1 0 1 1 0
90 25 5408 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
91 25 15020 0 0 1 0 1 1 1 1 0 0 0 0 1 0 0 0 1 0 1 0 0 0 1 1 1
92 25 28381 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 1
93 25 22261 0 1 0 0 0 1 1 0 1 0 0 1 1 1 1 1 1 0 1 0 1 0 0 0 0
94 25 29482 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 0 1 1 1 0 1 1 1 1 1
95 25 17686 0 1 1 0 1 1 1 0 0 1 0 0 0 0 1 0 0 0 1 0 1 0 0 1 0
96 25 21147 0 0 1 1 1 0 1 0 1 0 1 0 1 0 0 1 0 1 1 0 1 0 1 0 1
97 25 32194 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
98 25 15321 0 1 0 1 0 0 0 0 0 1 0 0 1 1 1 1 0 0 1 1 1 0 1 0 0
99 25 20396 1 1 1 1 0 0 0 1 1 0 1 0 1 0 1 0 0 0 0 1 1 1 0 0 0
100 25 32048 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1
101 25 18916 0 1 0 1 0 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
102 25 8613 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0
103 25 24468 1 1 0 0 1 1 0 1 0 1 0 0 1 1 1 1 0 1 0 1 1 1 0 0 0
104 25 29041 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1
105 25 28182 1 1 1 1 1 1 1 0 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1
106 25 23149 0 1 0 1 1 1 0 1 1 1 0 1 1 1 0 1 1 1 1 0 1 0 0 1 0
107 25 29010 1 1 0 1 1 1 0 1 1 0 1 1 1 1 0 0 1 0 1 1 0 1 1 1 1
108 25 21296 0 1 0 0 1 1 1 0 0 1 1 0 1 0 1 0 0 1 1 1 1 1 0 0 1
109 25 9960 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 1 1 0 1 0
110 25 18285 0 0 0 1 0 1 0 0 1 1 1 1 1 0 0 0 0 1 0 0 1 1 0 0 0
111 25 31536 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1
112 25 16454 1 1 0 0 1 0 1 1 1 0 0 0 1 0 1 0 1 0 1 0 0 0 1 0 1
113 25 22095 0 1 1 1 1 0 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0
114 25 22149 1 0 0 1 1 0 0 1 0 0 0 1 0 0 1 1 0 1 1 1 0 1 1 0 1
115 25 4827 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
116 25 23029 0 1 1 1 1 0 0 1 0 1 0 1 1 1 0 0 1 1 1 1 1 0 1 1 1
117 25 27476 1 1 1 1 1 1 0 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 0 1 0
118 25 15383 0 0 0 1 0 0 0 0 1 0 1 1 0 1 0 0 1 1 1 1 0 1 0 0 0
119 25 27821 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1
120 25 29106 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 0 1
121 25 28303 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 0 1 1 1 1 1 1 0
122 25 24422 1 0 1 1 1 1 1 1 1 1 0 1 1 1 0 0 1 0 0 0 0 1 0 0 1
123 25 9453 0 0 0 0 0 1 0 1 0 0 0 1 0 0 1 0 0 1 0 0 0 1 0 0 1
124 25 30269 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1
125 25 24315 1 1 1 1 0 1 1 0 0 0 1 0 0 0 1 1 1 1 0 1 1 1 1 1 1
126 25 32295 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
127 25 17880 1 1 1 0 0 0 1 1 0 1 0 1 1 1 1 1 1 1 0 0 1 0 1 0 0
128 25 27272 1 1 0 0 0 1 1 1 1 1 1 1 0 0 0 0 1 1 1 0 1 1 1 1 1
129 25 23171 1 0 0 0 0 0 1 0 0 0 1 1 1 1 1 1 1 1 1 0 1 0 1 0 1
130 25 18582 0 1 0 1 0 1 1 0 0 0 0 1 1 0 0 1 0 1 0 1 1 0 0 1 0
131 25 37510 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 0 1 1 1 1 0 0 1 1 1
132 25 23870 1 1 1 0 1 1 1 0 1 0 1 0 1 1 1 1 1 1 0 1 1 1 0 1 1
133 25 18651 0 0 0 1 1 1 1 0 1 0 0 0 0 1 1 1 0 1 1 0 1 1 0 1 0
134 25 27849 1 0 0 1 1 1 0 1 0 1 1 1 1 1 1 0 1 1 0 1 1 1 0 1 0
135 25 34936 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1
136 25 28091 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 0 1 1 1
137 25 26545 1 0 0 0 1 1 1 0 1 1 0 1 1 1 0 1 1 0 1 0 1 1 1 0 0
138 25 6272 0 0 0 0 0 1 0 0 0 0 1 0 0 1 1 0 1 0 0 0 0 0 0 0 0
139 25 27859 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1
140 25 26517 1 1 1 0 1 1 1 0 0 0 1 0 1 1 1 0 0 1 1 0 1 1 1 1 1
141 25 27962 1 1 1 1 0 0 1 1 1 1 1 1 1 0 1 0 1 0 1 1 0 1 1 1 1
142 25 856 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
143 25 21059 0 1 0 0 1 0 1 1 1 0 1 0 1 0 1 1 1 1 1 1 1 1 0 0 0
144 25 19045 0 1 1 0 1 0 0 1 1 1 1 0 1 1 1 0 1 0 0 1 1 1 0 1 1
145 25 25484 1 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1
146 25 15477 0 0 0 0 0 0 0 1 1 0 1 0 1 0 1 1 1 0 0 0 1 0 1 0 1
147 25 22113 0 1 0 0 1 1 0 0 1 1 0 1 1 1 1 1 1 0 1 1 1 1 0 0 0
148 25 27624 1 1 1 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1
149 25 21446 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1
150 25 29812 0 0 1 1 1 1 1 1 1 1 1 0 1 0 0 0 1 0 0 1 1 1 0 1 1
151 25 33003 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 0
152 25 32197 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 0 1 1 1 0 1 1 1 0
153 25 3424 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
154 25 28988 0 1 0 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1
155 25 26489 0 1 1 1 1 0 1 0 1 0 1 0 1 1 1 0 1 1 0 1 0 1 1 0 1
156 25 15507 1 0 0 1 1 0 0 1 1 0 0 1 1 1 0 1 0 0 0 1 0 0 0 0 0
157 25 25957 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 1 1 1 1 0 1
158 25 17589 1 0 0 1 0 1 0 1 0 1 1 1 1 0 0 1 1 1 1 0 0 1 1 1 0
159 25 30994 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 0
160 25 30865 1 1 0 0 1 1 1 1 0 1 1 1 0 0 1 1 1 1 1 1 1 0 1 1 0
161 25 16520 1 1 1 1 0 1 1 0 1 1 0 0 0 0 0 0 0 1 1 1 0 1 0 0 0
162 25 21691 1 1 0 0 1 1 1 0 1 1 0 0 1 1 0 1 0 0 0 1 1 0 1 0 1
163 25 31315 1 1 1 1 0 0 1 1 1 0 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1
164 25 6419 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0
165 25 21927 1 1 1 1 0 1 1 0 1 0 1 0 0 1 0 0 0 0 0 1 1 1 0 1 1
166 25 9232 1 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 1 0 0 0 0 0 0 1
167 25 17580 1 1 0 1 0 0 1 0 1 0 0 0 0 0 1 1 0 1 1 0 1 0 1 1 0
168 25 19952 1 1 1 1 0 1 1 1 0 0 0 0 1 1 0 1 1 0 1 0 0 0 1 0 1
169 25 8972 0 0 0 1 1 0 1 0 0 0 1 0 0 0 0 0 1 1 0 1 0 0 0 1 0
170 25 31886 0 1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1 1 1 1 1 1 0 1 0
171 25 21971 1 0 1 1 0 0 1 1 1 1 1 1 1 1 1 0 0 1 0 0 0 0 1 0 1
172 25 22290 1 1 0 1 0 1 1 1 1 0 0 0 1 1 1 0 0 1 0 0 1 0 1 1 0
173 25 29420 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
174 25 30145 1 1 1 1 1 0 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1
175 25 27262 1 1 1 1 1 1 0 1 1 1 1 0 1 0 0 1 0 1 0 1 1 1 0 0 1
176 25 27479 1 0 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1
177 25 31290 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1
178 25 24267 1 0 1 1 0 1 0 1 1 0 1 0 1 0 1 1 1 1 1 1 1 1 1 1 0
179 25 1895 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
180 25 25444 1 0 1 1 1 1 0 1 0 0 0 1 1 1 1 1 1 1 0 1 1 0 1 0 0
181 25 3837 0 1 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
182 25 26794 1 1 0 1 1 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1
183 25 20247 0 1 1 1 1 1 0 1 1 1 1 1 1 0 0 0 0 1 0 0 1 0 1 0 1
184 25 22016 1 0 1 0 1 0 1 0 0 0 1 0 1 1 1 0 0 1 1 0 0 0 1 1 1
185 25 8118 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1
186 25 35066 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1
187 25 15284 0 1 1 0 0 0 0 1 1 1 0 0 1 1 1 0 1 0 1 0 1 0 0 0 1
188 25 28918 1 1 1 1 1 0 1 1 0 1 0 1 0 1 1 1 1 1 1 1 0 0 1 0 1
189 25 25605 1 0 1 0 0 0 1 0 1 0 1 0 1 1 1 0 1 0 1 1 1 1 1 1 1
190 25 30668 1 1 1 1 1 1 1 0 0 0 0 0 1 0 1 1 1 1 1 1 1 1 1 1 1
191 25 27092 0 1 1 0 0 1 1 1 1 0 1 1 0 1 0 0 1 0 1 1 1 1 1 1 0
192 25 23961 1 0 0 0 1 0 1 0 0 1 1 0 0 1 1 0 0 0 1 1 0 1 1 1 1
193 25 22556 1 0 0 1 0 0 1 1 1 0 1 1 0 0 0 1 1 0 1 0 1 1 0 1 0
194 25 32533 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1
195 25 15820 0 1 0 1 1 0 1 0 0 0 1 1 1 0 0 1 0 1 1 0 1 1 0 0 0
196 25 18473 1 0 0 1 1 0 0 0 0 1 1 1 1 1 1 0 1 1 0 0 1 1 0 1 0
197 25 32282 1 1 1 1 0 1 1 1 1 1 0 1 1 1 0 1 1 1 1 0 1 1 1 1 1
198 25 29117 1 1 1 1 1 1 0 1 0 0 1 0 0 1 1 1 0 1 1 0 1 0 1 1 1
199 25 17114 0 1 0 0 0 1 0 0 1 0 0 1 1 0 0 0 1 0 0 1 1 1 1 1 1
200 25 18896 0 1 1 0 1 1 0 1 1 0 0 0 0 0 0 0 1 0 0 1 1 0 1 1 1
201 25 29086 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1 1 1 1 1 1 1
202 25 25731 0 1 1 1 1 1 1 1 1 0 1 1 0 0 1 0 1 1 1 1 1 1 1 1 1
203 25 20367 1 1 1 1 0 0 1 1 0 1 0 1 0 0 0 1 1 1 1 0 1 0 1 0 0
204 25 28265 1 1 0 1 1 0 0 1 1 1 0 1 0 0 1 1 1 1 1 1 1 1 0 1 0
205 25 21277 0 0 1 1 0 0 1 0 0 1 0 1 1 1 0 1 1 0 1 0 1 1 0 1 1
206 25 20247 1 1 0 1 0 0 0 0 1 1 1 0 1 0 0 0 0 1 1 0 0 1 1 1 0
207 25 22741 1 1 1 1 0 0 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1
208 25 21240 1 1 1 1 1 1 0 1 1 1 1 0 0 1 0 1 0 0 1 1 1 1 1 1 1
209 25 33132 1 1 0 1 1 1 1 1 0 1 0 1 1 1 1 1 1 0 1 1 1 1 0 1 1
210 25 18308 0 1 0 0 0 1 0 1 1 0 0 1 0 1 1 1 0 0 0 1 1 0 0 1 1
211 25 31011 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
212 25 18377 1 1 1 0 1 1 1 0 0 0 0 0 0 0 1 1 1 1 1 0 0 0 0 1 1
213 25 4673 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
214 25 35222 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
215 25 18727 1 0 1 1 1 0 0 1 1 0 0 0 1 1 0 1 0 1 0 1 0 0 0 0 1
216 25 17164 1 1 0 0 0 1 0 1 0 1 0 0 1 1 1 0 1 1 0 0 1 0 0 0 1
217 25 3701 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
218 25 21243 1 0 0 0 0 1 1 0 1 1 1 0 1 1 1 1 0 0 0 1 0 1 0 0 1
219 25 9672 1 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 1 0 0 1 0 0 0 0 0
220 25 26456 0 1 1 1 1 1 0 1 1 0 1 0 0 1 1 1 0 1 1 1 0 1 0 1 0
221 25 27162 0 0 0 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 0 0 1 1 1 1 0
222 25 23258 0 1 1 1 1 1 1 0 0 0 1 0 1 1 0 1 1 0 1 0 0 1 1 1 0
223 25 31441 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 1
224 25 16181 1 0 1 1 1 0 0 1 1 1 1 1 0 0 0 0 0 1 0 0 1 1 0 0 0
225 25 14294 1 0 0 0 0 1 1 0 0 0 1 1 0 0 0 0 1 1 0 1 0 0 0 0 1
226 25 12952 1 1 0 1 0 1 1 0 0 0 1 0 0 1 0 0 0 1 0 0 1 1 0 1 0
227 25 28718 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1
228 25 12342 0 1 0 1 0 0 0 1 0 1 0 1 0 0 1 0 0 0 1 0 1 0 0 1 0
229 25 29617 0 0 0 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0
230 25 24404 1 0 1 1 1 0 1 1 1 1 1 1 1 1 0 1 0 1 0 0 0 1 1 1 0
231 25 24634 0 0 0 0 1 1 1 1 0 0 1 1 1 1 1 1 1 1 0 1 0 0 1 0 0
232 25 14881 0 0 0 0 1 0 1 1 0 1 1 1 1 0 0 0 1 0 1 1 0 0 1 0 1
233 25 26155 1 0 1 1 1 0 1 1 0 1 0 0 0 0 1 0 0 1 0 1 1 1 1 1 1
234 25 27255 1 0 1 1 1 1 1 1 0 1 0 1 0 1 1 1 1 1 1 1 1 1 1 1 0
235 25 25502 1 1 1 1 1 1 1 1 0 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1
236 25 29498 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 0 1 0 1 1 1 1 0
237 25 25158 1 1 0 0 0 0 0 1 1 1 1 1 1 1 0 1 1 1 1 0 0 1 1 1 0
238 25 23240 1 1 1 0 1 1 1 0 1 0 1 0 1 0 1 1 0 0 0 1 1 0 0 0 1
239 25 28578 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 0 1 0
240 25 28358 1 1 1 1 1 1 1 1 0 0 1 0 1 1 0 1 1 0 1 0 0 1 1 1 1
241 25 25261 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1
242 25 17372 1 1 0 1 1 1 1 0 0 1 0 0 1 0 1 0 1 0 1 1 0 0 0 0 1
243 25 11981 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 1 1 1 0 0 1 0 1 1 0
244 25 22696 1 0 1 0 0 0 1 1 1 1 0 0 0 0 0 1 1 1 1 0 1 0 1 1 0
245 25 21278 1 1 1 0 0 0 1 1 0 0 0 1 1 0 0 1 0 1 1 1 0 1 0 0 1
